Date,CRUDE_DUBAI,NGAS_US,COCOA,COFFEE_ARABIC,TEA_AVG,COCONUT_OIL,PALM_OIL,BEEF,SUGAR_EU,ALUMINUM,IRON_ORE,COPPER,LEAD,Tin,NICKEL,Zinc,GOLD,PLATINUM,SILVER,RICE_05,ORANGE,TOBAC_US
1972M05,1.77,0.19,0.64,1.04,0.86,220,227.51,1.51,0.16,599.66,10.33,1106.4,317.9,3765.5,3079.9,386.2,54.62,122.5,1.58,114.13,0.13,1060.87
1972M06,1.77,0.19,0.64,1.07,0.87,248.46,216.13,1.54,0.15,566.59,10.33,1063.2,311.9,3741.2,3079.9,371,62.09,122.5,1.57,118.35,0.13,1072.21
1972M07,1.87,0.19,0.64,1.24,0.79,222.41,214.6,1.51,0.15,537.93,10.33,1034.6,303.7,3732.4,3079.9,363.7,65.66,128,1.74,119.33,0.13,1062.48
1972M08,1.87,0.19,0.64,1.2,0.77,217.02,220.64,1.49,0.15,540.13,10.33,1046.7,297.8,3754.5,3079.9,363.5,67.03,132.5,1.85,135.55,0.13,1081.81
1972M09,1.87,0.19,0.64,1.17,0.76,226,224.87,1.46,0.15,537.93,10.33,1060.6,302.4,3803,3079.9,368.4,65.46,132.5,1.78,144.8,0.13,1062.84
1972M10,1.87,0.19,0.64,1.18,0.74,232,224.02,1.47,0.14,537.93,10.33,917.5,297.2,3758.9,3079.9,363.7,64.86,132.5,1.81,148.7,0.13,1061.76
1972M11,1.87,0.19,0.64,1.19,0.71,234.96,218.54,1.48,0.14,540.13,10.33,1007.1,298,3701.6,3079.9,378.9,62.91,132.5,1.83,156,0.13,1048.86
1972M12,1.87,0.19,0.64,1.22,0.71,247.87,213.26,1.57,0.14,540.13,10.33,1024.4,308.4,3730.2,3079.9,375,63.91,132.5,1.98,165.5,0.23,1056.18
1973M01,2.08,0.21,1.13,1.28,0.72,231,211.77,1.7,0.14,542.34,10.33,1119,318.3,3789.7,3373.1,387,65.14,132.5,2.02,160.88,0.15,1041.72
1973M02,2.08,0.21,1.13,1.45,0.73,299,258.66,1.87,0.15,557.77,10.33,1243.6,339.9,4027.8,3373.1,422,74.2,141.97,2.24,173.53,0.18,1039.48
1973M03,2.08,0.21,1.13,1.42,0.73,315,280.36,1.98,0.15,571,10.33,1509.5,372.1,4288,3373.1,474,84.37,152.5,2.31,185.87,0.18,1046.86
1973M04,2.35,0.21,1.13,1.29,0.8,360,290.2,1.85,0.15,571,10.33,1588.4,387.1,4270.3,3373.1,513,90.5,152.5,2.21,185.87,0.15,1066.55
1973M05,2.35,0.21,1.13,1.42,0.81,416,323.83,1.85,0.15,582.02,10.33,1552.2,396.4,4347.5,3373.1,549,101.96,152.5,2.4,185.87,0.15,1087.36
1973M06,2.35,0.21,1.13,1.41,0.84,457,371.41,1.8,0.15,601.86,10.33,1748.7,425.3,4530.5,3373.1,656,120.12,152.5,2.62,185.87,0.15,1116.3
1973M07,2.7,0.21,1.13,1.36,0.87,552,472.85,1.96,0.15,634.93,10.33,2021.2,469.8,4962.6,3373.1,842,120.17,152.5,2.71,332.53,0.15,1135.95
1973M08,2.7,0.21,1.13,1.33,0.85,573,536.33,2.46,0.15,619.5,10.33,2123,447.5,5004.5,3373.1,914,106.76,152.5,2.64,377.7,0.15,1150.06
1973M09,2.7,0.21,1.13,1.33,0.81,550,424.13,2.26,0.15,604.07,10.33,1936.1,444.7,5011.1,3373.1,976,102.97,155.24,2.68,377.7,0.15,1179.2
1973M10,4.1,0.21,1.13,1.38,0.79,617,434.92,2.18,0.15,621.7,10.33,2065.3,471.6,5359.4,3373.1,1163,100.08,160.5,2.89,337.7,0.15,1202.69
1973M11,4.1,0.21,1.13,1.39,0.76,718,429.29,2.14,0.14,650.36,10.33,2273,490,5573.3,3373.1,1625,94.92,160.5,2.86,475.9,0.15,1222.18
1973M12,4.1,0.21,1.13,1.42,0.74,1068,496.71,2.07,0.14,632.73,10.33,2244.3,593.5,6461.7,3373.1,1623,106.72,160.5,3.14,495.54,0.22,1247.9
1974M01,13,0.29,1.56,1.53,0.84,1191,578.77,2.04,0.18,604.07,13.38,2032.4,565.7,6503.6,3571.5,1330,129.19,162.68,3.64,512.23,0.14,1280.63
1974M02,13,0.29,1.56,1.65,0.87,1160,667.24,1.98,0.19,619.5,13.38,2291.7,649.2,7418.5,3571.5,1516,150.13,172.5,5.36,539.73,0.17,1310.72
1974M03,13,0.29,1.56,1.58,0.94,1266,632.88,1.74,0.19,687.84,13.38,2743.4,708.3,8218.8,3571.5,1630,168.42,172.5,5.33,570.17,0.17,1341.7
1974M04,10.6,0.29,1.56,1.55,1.15,1150,613.85,1.62,0.2,751.78,13.38,3031.8,702,9206.5,3571.5,1743,172.24,172.5,5.04,603.56,0.17,1401.16
1974M05,10.6,0.29,1.56,1.57,1.09,996,591.5,1.54,0.2,765,13.38,2875.7,668.7,9305.7,3571.5,1782,163.27,174.55,5.43,598.65,0.2,1427.35
1974M06,10.6,0.29,1.56,1.59,1.19,1039,603.31,1.45,0.2,756.18,13.38,2440,570.1,9041.1,3571.5,1410,154.1,195,4.9,570.42,0.2,1502.41
1974M07,10,0.29,1.56,1.52,1.31,1007,609.64,1.64,0.2,760.59,13.38,1919.1,548.5,8547.3,4079,1097,142.98,195,4.42,494.56,0.2,1530.14
1974M08,10,0.29,1.56,1.38,1.18,1053,727.84,1.61,0.19,848.78,13.38,1802.9,549.6,8787.6,4079,1066,154.64,195,4.43,496.52,0.2,1554.54
1974M09,10,0.29,1.56,1.2,1.12,826,706.65,1.4,0.32,837.76,13.38,1460.5,539.3,9166.8,4079,911,151.75,195,4.05,491.86,0.2,1576.75
1974M10,10.3,0.29,1.56,1.25,1.11,875,840.17,1.39,0.32,844.37,13.38,1398.8,537.3,7409.7,4079,825,158.78,195,4.83,478.36,0.2,1590.67
1974M11,10.3,0.29,1.56,1.31,1.13,748,767.53,1.32,0.32,842.16,13.38,1416.7,534.2,7403.1,4079,794,181.66,195,4.69,436.62,0.2,1624.69
1974M12,10.3,0.29,1.56,1.3,1.18,660,689.26,1.26,0.32,859.8,13.38,1289,534.2,7202.5,4079,771,183.78,195,4.39,413.3,0.17,1644.11
1975M01,10.42,0.43,1.25,1.23,1.14,548,589.4,1.15,0.6,895.08,17.3,1211.2,538.4,7676.5,4431,799,176.27,195,4.19,376.72,0.15,1677.78
1975M02,10.42,0.43,1.25,1.18,1.13,467,497.67,1.15,0.33,908.3,17.3,1266.5,541.2,7557.4,4431,794,179.6,180.53,4.37,381.38,0.17,1732.73
1975M03,10.42,0.43,1.25,1.1,1.1,450,478.26,1.14,0.33,917.12,17.3,1344.2,542.8,7383.3,4431,803,178.16,175,4.33,374.02,0.19,1809.61
1975M04,10.42,0.43,1.25,1.05,1.37,428,451.1,1.28,0.33,897.28,17.3,1329.2,479.5,7129.7,4431,783,169.84,163.06,4.21,377.7,0.27,1843.91
1975M05,10.42,0.43,1.25,1.12,1.17,355,391.74,1.37,0.33,903.89,17.3,1253.8,356.9,6898.3,4431,747,167.39,160,4.54,365.43,0.27,1859.52
1975M06,10.42,0.43,1.25,1.23,1.22,333,356,1.33,0.33,903.89,17.3,1193,353.4,6926.9,4431,751,164.24,160,4.49,324.92,0.27,1852.98
1975M07,10.43,0.43,1.25,1.45,1.23,372,401.98,1.35,0.32,864.21,17.3,1222.4,359.3,6810.1,4431,707,165.17,162.73,4.7,307.73,0.27,1864.54
1975M08,10.43,0.43,1.25,1.84,1.17,388,472.61,1.3,0.31,837.76,17.3,1277.1,383.6,6774.8,4431,737,163,175,4.93,323.69,0.27,1885.59
1975M09,10.43,0.43,1.25,1.78,1.11,368,412.35,1.42,0.3,826.73,17.3,1210.1,370,6558.7,4852,724,144.17,175,4.52,336.21,0.27,1879.64
1975M10,10.46,0.43,1.25,1.77,1.08,347,412.19,1.53,0.3,815.71,17.3,1178.8,344.6,6347.1,4852,706,142.79,172.17,4.33,332.53,0.27,1898.57
1975M11,10.46,0.43,1.25,1.71,1,327,378.8,1.47,0.3,813.5,17.3,1179.7,337.3,6281,4852,705,142.42,160,4.33,309.45,0.14,1893.61
1975M12,10.46,0.43,1.25,1.84,0.98,339,367.93,1.44,0.3,837.76,17.3,1151,333.1,6175.1,4852,686,139.3,160,4.08,287.36,0.18,1905.39
1976M01,11.51,0.54,1.4,2.05,1.1,332,353.88,1.49,0.3,853.19,22.72,1193,337,6241.3,4850,692,131.05,160,4.06,259.86,0.22,1977.71
1976M02,11.51,0.54,1.43,2.19,1.08,336,365.84,1.59,0.3,850.98,22.72,1219,348,6508,4850,690,131.06,160,4.09,233.35,0.22,2052.26
1976M03,11.51,0.54,1.42,2.2,1.07,349,375.79,1.71,0.29,815.71,22.72,1329,384,6902.7,4850,728,132.76,160,4.19,228.44,0.22,2110.01
1976M04,11.51,0.55,1.64,2.7,1.27,347,348.4,1.81,0.3,820.12,22.72,1510,454,7123.1,4850,789,127.94,160,4.36,226.47,0.22,2107.46
1976M05,11.51,0.55,1.77,2.99,1.14,355,344.8,1.78,0.3,824.53,22.72,1512,483,7449.4,4850,774,126.92,160,4.49,226.47,0.22,2174.43
1976M06,11.51,0.58,1.92,3.3,1.21,380,394.8,1.6,0.29,804.69,22.72,1550,476,7766.9,4850,750,125.71,163.54,4.81,222.84,0.22,2198.62
1976M07,11.6,0.58,1.96,3.03,1.26,455,450.5,1.53,0.29,903.89,22.72,1647,509,8496.6,4850,776,117.73,171.12,4.76,222.74,0.22,2212.95
1976M08,11.6,0.6,2.12,3.38,1.24,451,431,1.58,0.29,939.17,22.72,1539,483,8084.3,4850,741,109.93,156.15,4.28,223.53,0.22,2231.33
1976M09,11.6,0.6,2.39,3.51,1.21,484,456.5,1.56,0.3,996.49,22.72,1459,481,7960.9,4938,712,114.15,158.24,4.3,244.93,0.22,2280.46
1976M10,11.9,0.62,2.59,3.82,1.22,481,443.6,1.43,0.3,947.99,22.72,1285,465,7971.9,5313,639,116.15,157.9,4.22,250.04,0.22,2276.03
1976M11,11.9,0.63,2.93,4.03,1.21,499,456.5,1.41,0.3,947.99,22.72,1279,459,8121.8,5313,604,130.46,156.83,4.35,239.24,0.22,2292.7
1976M12,11.9,0.64,2.98,4.57,1.23,553,456.8,1.5,0.3,974.44,22.72,1287,478,8399.6,5313,642,133.93,151.99,4.36,238.26,0.22,2326.62
1977M01,12.5,0.67,3.45,4.83,1.6,546,462,1.58,0.3,1058.22,23.06,1396,560,9486.5,5313,692,132.26,154.55,4.42,239.53,0.25,2323.42
1977M02,12.5,0.71,3.82,5.41,1.89,576,507,1.64,0.3,1078.06,23.06,1426,648,10227.2,5313,703,136.24,161.27,4.53,235.11,0.25,2269.89
1977M03,12.5,0.75,4.03,6.71,2.19,735,598,1.62,0.3,1082.47,23.06,1515,703,10372.7,5313,719,148.23,162.99,4.87,242.48,0.25,2240.98
1977M04,12.45,0.77,3.59,7,2.88,793,647,1.55,0.3,1082.47,23.06,1429,648,9596.7,5187,655,149.17,160.74,4.79,232.56,0.25,2260.93
1977M05,12.45,0.77,3.78,6.29,2.2,718,659,1.5,0.31,1082.47,23.06,1371,661,9843.6,5282,611,146.61,156.55,4.7,237.67,0.25,2264.97
1977M06,12.45,0.82,4.25,5.78,2.09,620,619,1.46,0.31,1102.31,23.06,1312,567,9627.6,5313,542,140.78,150.36,4.48,244.64,0.25,2246.77
1977M07,12.63,0.83,4.36,4.85,2.05,513,520,1.42,0.31,1170.65,23.06,1248,562,10416.8,5313,542,143.39,149.57,4.53,251.22,0.25,2222.4
1977M08,12.63,0.82,3.97,4.4,1.93,451,493,1.39,0.31,1183.88,23.06,1160,551,11309.7,5313,520,144.94,148.86,4.47,254.95,0.25,2206.82
1977M09,12.63,0.83,3.85,4.18,1.81,463,459.5,1.41,0.31,1183.88,23.06,1195,582,11157.6,5313,518,149.53,150.33,4.54,254.95,0.25,2224.09
1977M10,12.68,0.84,3.69,3.77,1.77,479,450,1.46,0.31,1203.72,23.06,1210,615,12153.8,4586,511,158.95,157.62,4.76,256.91,0.25,2255.52
1977M11,12.68,0.83,3.48,4.35,1.54,505,444.8,1.46,0.32,1236.79,23.06,1182,633,12676.6,4586,525,162.1,169.67,4.83,274.1,0.25,2261.85
1977M12,12.68,0.84,3.19,4.47,1.5,539,501,1.58,0.33,1261.04,23.06,1261,686,12784.6,4586,538,160.45,177.35,4.72,302.58,0.25,2269.47
1978M01,12.66,0.87,2.98,4.55,1.36,541,514,1.72,0.33,1316.16,21.45,1261,664,12121,4586,518,173.18,201.73,4.92,317.31,0.27,2212.47
1978M02,12.66,0.88,2.83,4.36,1.4,561,558,1.91,0.34,1320.57,21.45,1217,582,12149.7,4586,478,178.14,224.41,4.96,341.07,0.25,2230.98
1978M03,12.66,0.89,3.38,3.86,1.36,650,598,2,0.34,1298.52,21.45,1254,582,11422.1,4586,507,183.61,226.78,5.27,373.77,0.28,2207
1978M04,12.68,0.88,3.44,3.94,1.79,600,603,2.24,0.34,1258.84,21.45,1285,573,11005.5,4696,553,175.28,214.09,5.17,388.5,0.3,2231.68
1978M05,12.7,0.91,3.14,3.74,1.36,596,624,2.25,0.33,1236.79,21.45,1303,545,11704.3,4696,562,176.31,232.73,5.13,386.54,0.3,2211.87
1978M06,12.73,0.91,2.99,3.71,1.35,646,654,1.99,0.34,1247.81,21.45,1333,570,12356.9,4645,578,183.75,244.96,5.33,381.14,0.31,2234.8
1978M07,12.77,0.89,3.16,2.95,1.43,644,622,1.95,0.35,1289.7,21.45,1337,582,12414.2,4586,584,188.73,245.64,5.36,362.23,0.31,2286.81
1978M08,12.79,0.91,3.36,3.05,1.4,657,585,2.03,0.36,1320.57,21.45,1426,639,12994.5,4586,618,206.3,267.35,5.54,344.31,0.31,2311.11
1978M09,12.8,0.92,3.75,3.42,1.36,777.5,615,2.24,0.36,1382.3,21.45,1442,693,13889.1,4586,634,212.08,269.34,5.59,347.01,0.31,2309.24
1978M10,12.85,0.92,3.83,3.4,1.41,805,623,2.35,0.38,1424.63,21.45,1506,830,15256,4586,713,227.44,331.83,5.94,338.42,0.31,2305.41
1978M11,13.2,0.93,4.03,3.22,1.37,835,604,2.42,0.37,1394.42,21.45,1481,824,15035.5,4586,695,206.2,328.51,5.87,294.23,0.32,2328.99
1978M12,14.5,0.96,3.95,2.89,1.33,886,604,2.57,0.37,1408.75,21.45,1533,859,14153.7,4586,687,207.85,340.44,5.94,273.36,0.34,2345.85
1979M01,15.95,1.02,3.66,2.83,1.31,966,636,2.8,0.38,1264.76,23.5,1659,992,13853.8,4586,720,227.28,358.47,6.2,278.52,0.33,2380.71
1979M02,19.5,1.05,3.5,2.71,1.28,981,694,2.93,0.38,1441.91,23.5,1944,1055,14526.2,4546,793,245.67,410.41,7.35,279.5,0.28,2364.48
1979M03,20.8,1.1,3.4,2.87,1.26,986,688,3.01,0.38,1541.69,23.5,2050,1177,15022.3,4819,795,242.05,397.76,7.42,293,0.31,2398.74
1979M04,21.2,1.11,3.25,3.06,2.07,1062,666,3.15,0.37,1569.19,23.5,2100,1161,15136.9,5379,789,239.11,391.16,7.44,295.46,0.37,2350.83
1979M05,34.25,1.15,3.36,3.3,1.44,1056,665,3.04,0.37,1576.08,23.5,1926,1239,15361.8,5968,778,257.59,430.39,8.38,296.78,0.41,2362.07
1979M06,32.85,1.17,3.48,4.26,1.33,1062,675,2.78,0.37,1596.56,23.5,1877.9,1382,16135.6,6519,754,279.07,430.29,8.56,303.31,0.49,2342.29
1979M07,32,1.2,3.25,4.49,1.42,1095,678,2.48,0.47,1534.47,23.5,1814,1272,15780.7,6614,722,294.74,411.79,9.05,304.05,0.52,2335.45
1979M08,32.25,1.24,3.14,4.35,1.56,1002,652,2.56,0.47,1561.89,23.5,1976.4,1213,14793,6614,665,300.82,394.34,9.31,328.43,0.48,2340.27
1979M09,34.5,1.24,3.22,4.57,1.56,905,640,2.88,0.48,1615.61,23.5,2095.9,1231,15399.3,6614,724,354.95,462.93,13.76,338.17,0.44,2339.93
1979M10,36,1.28,3.06,4.62,1.57,907,602,2.86,0.48,1786.22,23.5,2075.9,1319,16012.2,6614,707,391.66,519.87,16.63,340.38,0.45,2328.32
1979M11,39.5,1.29,3.02,4.56,1.58,907,620,3.03,0.48,1832.55,23.5,2090,1225,16360.5,6614,702,391.99,505.64,16.65,342.35,0.36,2295.14
1979M12,39,1.31,3.19,4.28,1.67,885,630,3.1,0.49,1913.49,23.5,2214,1233,16986.6,6945,751,455.08,600.53,22.45,356.88,0.35,2294.97
1980M01,38,1.37,3.17,3.81,1.69,885,662,3.01,0.49,2054.86,28.09,2601,1118,17013,6584.8,774,675.31,806.79,38.88,372.79,0.35,2286.27
1980M02,36,1.42,3.24,3.71,1.68,840,672,2.97,0.49,2131.01,28.09,2918,1168,17100.4,6978.9,870,665.32,882.31,35.24,376.52,0.35,2300.11
1980M03,35.75,1.46,3.09,4.12,1.64,760,637,2.6,0.46,1978.38,28.09,2306,1121,17470.3,6733.8,743,553.58,746.54,24.73,392.72,0.34,2292.46
1980M04,35,1.51,2.91,4.05,1.63,660,611,2.52,0.46,1932.46,28.09,2070,969,17017.2,6233.3,708,517.41,589.06,14.95,395.97,0.38,2323.69
1980M05,35.6,1.56,2.59,4.23,1.67,618,584,2.44,0.48,1775.8,28.09,2037,772,17041.7,6000.8,691.5,513.8,559.65,12.68,410.4,0.44,2305.8
1980M06,36,1.57,2.5,4.05,1.68,630,555,2.51,0.49,1668.96,28.09,2006,739,17223.9,6294.9,678.1,600.72,641.84,15.78,418.94,0.48,2297.72
1980M07,33.35,1.64,2.46,3.52,1.69,648,545,2.75,0.52,1758.07,28.09,2176,811,17090.8,6622.2,714,643.27,670.35,16.32,418.94,0.42,2297.52
1980M08,32.3,1.64,2.31,3.1,1.67,620,518,2.92,0.51,1783.63,28.09,2082.1,853,17018.4,6584.5,769,627.15,644.24,15.94,418.94,0.4,2263.02
1980M09,32.25,1.69,2.39,2.86,1.67,590,509,2.85,0.51,1655.07,28.09,2060,883,17308.3,6655.3,796,673.63,695.88,19.89,418.94,0.51,2226.88
1980M10,36.8,1.71,2.31,2.84,1.66,580,507,2.86,0.5,1626.15,28.09,2040,879,16692.1,6691.9,805,661.15,675.6,20.2,418.94,0.51,2224.33
1980M11,39.75,1.76,2.17,2.6,1.63,650,585,2.94,0.48,1503.91,28.09,2010,813,15615.5,6452.7,802,624.77,632.6,18.58,439.37,0.32,2258.46
1980M12,39.35,1.74,2.11,2.72,1.61,605,619.3,2.75,0.47,1430.66,28.09,1879,743,14707,6391,784,538.26,604.34,16.46,446.44,0.32,2234.06
1981M01,39.25,1.77,2.09,2.89,1.66,613,625,2.68,0.46,1430.83,28.09,1869.1,705.3,14332.7,6403.8,777.4,557.39,536.01,14.79,446.44,0.35,2271.12
1981M02,37.1,1.81,2.04,2.85,1.64,603,640,2.57,0.43,1452.38,28.09,1801,689.3,13633.4,6370.7,731,499.76,479.69,13.06,456.26,0.33,2288.69
1981M03,36.85,1.86,2.12,2.86,1.6,574,620,2.5,0.43,1442.95,28.09,1818,729.7,13633,6292.4,751,499.11,490.88,12.34,480.56,0.39,2286.29
1981M04,35.55,1.93,2.11,2.89,1.57,552,588,2.53,0.42,1369.23,28.09,1821,758.7,13365,6307,824,495.8,481.17,11.47,490.63,0.4,2292.45
1981M05,33.38,1.95,1.93,2.83,1.52,563,599,2.49,0.4,1297,28.09,1742,696.9,12663.5,6352.2,851,479.7,461.92,10.85,494.36,0.37,2296.24
1981M06,32.17,1.95,1.66,2.51,1.46,570,640,2.44,0.38,1232.41,28.09,1700,712.1,12603.5,6169.4,840,461.09,443.42,10,510.27,0.38,2298.17
1981M07,31.96,2.01,2.05,2.67,1.41,585,600,2.41,0.4,1175.31,28.09,1681.9,784.3,13358,6150.2,865.1,409.07,406.71,8.58,498.49,0.38,2283.32
1981M08,32.17,2.02,2.25,2.78,1.39,565,531,2.41,0.39,1230.83,28.09,1787,824,14485,5999.2,955,410.16,417.6,8.92,473.94,0.44,2313.73
1981M09,32.06,2.08,2.36,2.8,1.43,535,509,2.49,0.41,1168.91,28.09,1710.4,763.6,14935.1,5579,939.2,443.75,435.61,10.05,463.13,0.52,2309.46
1981M10,32.68,2.11,2.17,3.02,1.28,564,513,2.43,0.42,1140.18,28.09,1666.3,716.5,15112.6,5216.8,891.7,437.76,420.25,9.23,431.71,0.51,2378.4
1981M11,34.24,2.15,2.06,3.18,1.32,570,500,2.37,0.43,1081.85,28.09,1651.4,666,15836.2,5100.2,876.9,413.37,397.07,8.54,405.2,0.46,2405.27
1981M12,34.12,2.16,2.11,3.13,1.34,545,483,2.36,0.42,1130.88,28.09,1655.3,674.3,15951.5,5496.1,845.5,410.09,399.45,8.45,356.88,0.34,2437.1
1982M01,34,2.23,2.19,3.18,1.53,536,502,2.38,0.42,1113.3,32.5,1610.6,648.2,16133.1,5628.8,818.5,384.14,369.59,7.99,321.24,0.32,2471.1
1982M02,30.4,2.3,2.09,3.4,1.53,526,528,2.38,0.4,1087.7,32.5,1598,618,15992.6,5716.8,822.9,374.13,359.63,8.28,302.82,0.3,2535.74
1982M03,28.6,2.35,1.95,3.22,1.53,480,507,2.38,0.39,1029.2,32.5,1510.4,612.5,12766.3,5653.3,789.7,330.25,317.62,7.23,305.28,0.32,2566.26
1982M04,30.88,2.4,1.74,3.12,1.53,502,509,2.4,0.39,996.2,32.5,1521.7,574.7,12618.1,5394,742.5,350.3,337.93,7.31,291.28,0.35,2610.86
1982M05,33.35,2.45,1.72,3.03,1.55,493,511,2.41,0.4,973.3,32.5,1527.7,574.7,12735.9,5211.9,750.2,333.71,310.39,6.68,278.52,0.37,2652.52
1982M06,32.65,2.45,1.55,3.1,1.5,497,494,2.38,0.38,918.8,32.5,1300,520.7,11087,5186.6,691.9,314.98,276.26,5.56,270.66,0.41,2635.91
1982M07,31.7,2.47,1.56,2.94,1.52,465,421,2.23,0.41,957.8,32.5,1440.9,552.4,11316.6,5068.6,726.9,338.97,287.97,6.46,261.82,0.43,2597.12
1982M08,31.2,2.53,1.55,2.93,1.57,412,396,2.24,0.41,958.9,32.5,1451.5,522.9,12195.7,4953.1,715.5,364.23,296.81,7.11,266.73,0.53,2554.87
1982M09,33.05,2.56,1.69,3,1.63,411,380,2.43,0.4,959.5,32.5,1426.5,515.3,12675.7,4310.3,749.5,437.31,334.13,8.78,252,0.47,2585.79
1982M10,33.4,2.6,1.63,3.1,1.57,406,355,2.48,0.4,951.5,32.5,1461,497.4,12413.8,3916.5,751.3,422.15,334.54,9.39,235.06,0.43,2516.15
1982M11,31.75,2.62,1.54,3.05,1.56,416,362,2.48,0.39,965.2,32.5,1443.8,462.4,11981.9,3433.7,710,414.89,345.91,9.79,238.26,0.39,2485
1982M12,30.1,2.62,1.63,2.97,1.51,429,376,2.48,0.41,987.4,32.5,1473.2,448,11992.9,3576.3,668.5,444.5,368.72,10.57,246.11,0.29,2556.16
1983M01,30.05,2.66,1.78,2.87,1.76,435,372,2.28,0.41,1076.5,29,1571.9,475.3,12082.6,3797,699.1,481.29,452.85,12.34,239.97,0.29,2572.24
1983M02,29,2.66,1.94,2.8,1.82,451,367,2.38,0.4,1230.4,29,1647.4,454.5,13034.2,4228.2,681.4,491.09,464.51,13.98,249.55,0.29,2598.64
1983M03,28.1,2.58,1.87,2.76,1.88,482.2,377.6,2.49,0.4,1301.8,29,1597.7,443.3,13426,4831.9,678.4,419.7,401.06,10.64,261.82,0.33,2601.79
1983M04,28.7,2.53,1.88,2.75,2.05,576.3,418.5,2.54,0.39,1363.6,29,1674.9,457.6,13792.8,4817.8,697.5,432.88,413.68,11.61,261.82,0.41,2619.76
1983M05,28.5,2.53,2.07,2.83,2.13,622,432,2.54,0.39,1453.4,29,1765.7,433.1,13522.9,5031.6,735.6,438.01,448.52,12.92,259.86,0.45,2613
1983M06,28.75,2.59,2.3,2.81,2.2,694,394,2.47,0.38,1465.6,29,1701.2,408.1,13354,4883.2,718.4,412.84,422.37,11.74,249.06,0.39,2637.52
1983M07,29,2.52,2.3,2.83,2.02,846,425,2.46,0.39,1520.2,29,1704.3,403.3,13193,4804.1,739.8,402.91,433.27,12.03,241.45,0.34,2668.06
1983M08,28.9,2.58,2.3,2.86,2.11,985,559,2.48,0.38,1603.6,29,1639.8,398,12826,4852.8,808.9,416.2,435.56,12.06,254.95,0.35,2692.84
1983M09,28.6,2.67,2.15,2.92,2.16,954,645,2.47,0.38,1613.7,29,1560.7,404.7,12755.3,4910.6,837.8,411.8,431.11,11.96,278.27,0.44,2678.49
1983M10,28.6,2.58,2.1,3.1,2.23,860,671,2.45,0.38,1566.3,29,1435.2,419.4,12750.8,4674.2,859,393.6,395.87,9.89,269.68,0.46,2741.07
1983M11,28.3,2.6,2.22,3.19,2.4,884,661,2.41,0.37,1516.8,29,1389.1,404.7,12772.5,4585.2,859.1,381.7,387.67,8.81,264.18,0.41,2745.91
1983M12,28.25,2.61,2.54,3.23,2.42,969,695,2.31,0.36,1549.3,29,1415.2,402.1,12345.5,4657,857,388.34,393.22,9.15,251.02,0.34,2709.22
1984M01,27.73,2.67,2.62,3.17,3.07,1069,875,2.26,0.36,1548.9,26.15,1375.7,397.5,12117.8,4670.5,957.8,370.89,376.25,8.25,237.77,0.27,2675.78
1984M02,27.65,2.71,2.5,3.22,2.71,1158,875,2.34,0.37,1491.2,26.15,1429.8,404.5,12297.7,4639.8,998.4,385.96,391.23,9.12,227.85,0.25,2630.46
1984M03,27.79,2.67,2.53,3.27,2.79,1123,845,2.38,0.38,1455.8,26.15,1501.2,459.5,12406.1,4780.7,1040.6,394.26,398.43,9.65,234.08,0.26,2632.91
1984M04,27.96,2.64,2.54,3.31,3.01,1150,841,2.47,0.37,1370.3,26.15,1532.6,481.7,12445,4911.5,1004.1,381.37,391.62,9.25,235.31,0.24,2627.55
1984M05,28.03,2.67,2.68,3.31,2.81,1314,951,2.4,0.36,1289.1,26.15,1420.9,453.1,12582.8,4811.4,1001.3,377.4,387.86,8.97,234.33,0.24,2687.46
1984M06,27.91,2.7,2.49,3.25,2.71,1431,783,2.33,0.36,1275,26.15,1366.5,484.3,12662.2,4773.2,941.5,377.7,381.55,8.77,235.31,0.32,2759.88
1984M07,27.26,2.68,2.21,3.18,2.7,1273,580,2.23,0.36,1162.8,26.15,1330.8,493.6,12438.7,4640.3,853.6,347.71,343.32,7.46,248.81,0.41,2840.07
1984M08,27.23,2.69,2.21,3.21,2.7,1079,562,2.25,0.36,1135.8,26.15,1337.5,467.4,12302.2,4736,834.1,347.7,339.78,7.6,252,0.51,2907.89
1984M09,27.4,2.62,2.31,3.14,2.65,1170,611,2.18,0.34,1012.1,26.15,1293.6,401.6,12091.1,4705.5,873.3,340.2,326.7,7.25,236.54,0.56,2953.76
1984M10,27.11,2.63,2.26,3.02,2.67,1175,615,2.11,0.44,1027.9,26.15,1273,412,11744.9,4750.3,843.7,341,324.34,7.29,231.63,0.5,2932.06
1984M11,27.09,2.61,2.26,3.09,2.53,993,616,2.1,0.34,1151.8,26.15,1345.1,440.5,11991.2,4748.3,855.1,342,328.49,7.49,211.74,0.36,2933.26
1984M12,26.76,2.57,2.14,3.1,2.56,920,592,2.22,0.32,1095.2,26.15,1321.1,415.6,11722.2,4859,859.7,319.54,304.13,6.64,204.62,0.32,2854.79
1985M01,27.3,2.64,2.22,3.21,2.1,856,583,2.27,0.31,1075.4,26.56,1359.1,420.5,11073.4,4947.2,867.1,302.79,274.39,6.1,206.83,0.24,2796.84
1985M02,27.25,2.71,2.27,3.18,1.94,756,595,2.31,0.3,1098.2,26.56,1388.5,368.2,10946,5050.8,886.6,299.1,269.4,6.06,200.94,0.28,2730.48
